trans_code,acct_num,trans_dt,debit_amt,credit_amt,balance,description,teller_id
LEG5690335,ACC-0000-3033,11/09/23,17694.13,0.0,35949.98,Transfer Out,T0121
LEG0868144,ACC 00006703,03-20-2024,15976.14,0.0,43589.55,Transfer In,T0152
LEG0129329,ACC00006771,02-06-2024,0.0,1774.32,92204.39,Online Purchase,T0229
LEG6739392,ACC 00007009,20231209,17761.46,0.0,21346.19,Wire Transfer,T0210
LEG2308078,00006911,12-03-2024,0.0,13106.89,19199.55,Bill Payment,T0128
LEG8149386,ACC 00010965,11-07-2023,0.0,15301.8,58568.91,Wire Transfer,T0216
LEG3329619,ACC00010370,20-10-2023,5282.02,0.0,5787.89,ATM Withdrawal,T0162
LEG1742875,00004276,20231129,0.0,17136.07,80130.43,ATM Withdrawal,T0100
LEG5590345,ACC 00006348,04/01/24,16056.85,0.0,11088.83,ATM Withdrawal,T0148
LEG6640971,ACC 00008957,11-15-2023,0.0,18025.12,62402.74,Interest Payment,T0156
LEG4710956,ACC00005949,10-01-2024,18385.62,0.0,36967.26,Online Purchase,T0147
LEG5383835,ACC00003301,20240108,15786.33,0.0,93316.83,ATM Withdrawal,T0240
LEG9948999,00001528,12-20-2023,20420.31,0.0,23150.96,Check Deposit,T0205
LEG1698320,ACC00005562,20231016,9522.53,0.0,78971.37,ATM Withdrawal,T0180
LEG5306887,00007600,20240202,16218.14,0.0,50761.58,Online Purchase,T0126
LEG6543049,00005017,20-02-2024,0.0,4701.43,84842.77,Online Purchase,T0116
LEG5099708,ACC00010272,28-09-2023,0.0,-4028.29,20471.94,Bill Payment,T0134
LEG2380945,ACC00010464,12/01/23,5444.02,0.0,42547.31,Wire Transfer,T0168
LEG6823008,ACC00005666,03-20-2024,0.0,993.27,84335.69,Refund,T0115
LEG0425557,00006126,09-12-2023,-0.0,24647.99,73810.94,Transfer Out,T0195
LEG9846090,ACC 00002096,11-13-2023,0.0,8973.36,14422.36,Monthly Fee,T0164
LEG9876440,ACC 00005604,23-10-2023,0.0,1024.01,98641.67,Transfer Out,T0184
LEG4212074,00004092,04-02-2024,16718.33,0.0,1631.62,Monthly Fee,T0224
LEG6704830,ACC-0000-5661,03/23/24,24571.23,0.0,50202.96,Bill Payment,T0110
LEG2734651,ACC00005480,23-09-2023,0.0,-5690.7,96904.97,Interest Payment,T0108
LEG3734908,ACC-0000-8091,02-24-2024,0.0,18443.06,33238.07,Online Purchase,T0127
LEG6739041,ACC 00002100,11/23/23,20452.68,-0.0,44629.77,Transfer Out,T0175
LEG2391554,ACC 00008975,01/05/24,0.0,2377.46,4048.81,Refund,T0160
LEG8644471,ACC 00010877,10-17-2023,0.0,24162.1,86148.78,Transfer In,T0246
LEG4033140,00004842,20231026,0.0,21917.86,43693.48,Transfer In,T0168
LEG6686957,ACC00004396,11-13-2023,3856.77,0.0,41018.21,Transfer In,T0236
LEG2627382,ACC00007703,11-11-2023,0.0,23053.81,40404.15,Wire Transfer,T0130
LEG9022711,ACC 00007230,28-03-2024,17417.74,0.0,11106.13,Check Deposit,T0168
LEG5621220,ACC-0000-1565,12/09/23,9899.23,0.0,49373.56,Bill Payment,T0182
LEG2575359,ACC00001546,23-12-2023,0.0,18988.86,55704.17,Wire Transfer,T0243
LEG7956981,ACC00005057,01-03-2024,0.0,9822.27,94075.69,Card Purchase,T0166
LEG4662230,ACC-0000-4826,02-02-2024,16541.09,0.0,68974.77,Monthly Fee,T0111
LEG4923623,ACC-0000-1125,20231229,0.0,12230.69,88272.94,Online Purchase,T0131
LEG2624658,ACC-0000-4088,03/06/24,13153.71,0.0,72413.16,Transfer Out,T0194
LEG0320267,00003260,04/04/24,0.0,12327.22,84259.93,Bill Payment,T0168
LEG1291728,ACC00009632,01/08/24,10289.73,0.0,3528.26,Bill Payment,T0142
LEG0989968,ACC 00003561,20231214,20725.09,0.0,19191.91,Refund,T0230
LEG7986544,ACC 00002388,20240309,18382.24,0.0,97467.58,Check Deposit,T0152
LEG1999564,ACC 00002663,01/31/24,0.0,23392.6,86751.68,Online Purchase,T0113
LEG8635717,00009649,20231124,0.0,5979.55,55913.63,Bill Payment,T0160
LEG2305685,ACC-0000-2662,03-29-2024,6526.05,0.0,40258.7,Transfer Out,T0182
LEG7848966,ACC00004027,20240329,0.0,11928.69,89121.11,Bill Payment,T0127
LEG4742644,ACC 00008513,02/23/24,21294.82,0.0,38237.56,Transfer In,T0144
LEG1014415,00001811,11-23-2023,0.0,14745.16,6350.49,Interest Payment,T0206
LEG1174023,ACC00010300,10/05/23,0.0,1107.83,90251.69,Wire Transfer,T0162
LEG5608874,ACC00001714,10/04/23,17687.13,0.0,22701.49,Direct Deposit,T0176
LEG0742587,ACC00001588,12/25/23,22871.98,0.0,22382.72,Interest Payment,T0117
LEG5571653,ACC 00008030,20231107,1170.34,0.0,23796.67,Monthly Fee,T0104
LEG8417462,ACC00002823,03-20-2024,-0.0,23854.14,33267.95,Transfer Out,T0101
LEG7559865,00004524,11/18/23,0.0,14773.87,27319.66,Wire Transfer,T0104
LEG3998339,00008527,20231003,20897.55,0.0,15946.74,Card Purchase,T0239
LEG6695220,ACC-0000-1292,12/19/23,6299.39,0.0,97329.9,Transfer Out,T0111
LEG1912464,ACC 00002443,26-10-2023,0.0,6871.36,58419.93,Monthly Fee,T0224
LEG3000477,ACC00002236,12-23-2023,0.0,11250.4,44108.1,ATM Withdrawal,T0148
LEG3390599,ACC-0000-8441,02/25/24,0.0,14398.65,47022.97,Wire Transfer,T0233
LEG4536102,ACC00007443,20-09-2023,0.0,9945.65,48264.62,Online Purchase,T0200
LEG7730724,ACC00009857,25-11-2023,0.0,18186.7,64397.61,Wire Transfer,T0137
LEG3723104,ACC00007531,02/08/24,21254.01,0.0,7769.08,Online Purchase,T0204
LEG7467654,00007759,02-11-2024,0.0,6360.74,15085.67,Bill Payment,T0144
LEG2196559,ACC 00006697,12-31-2023,21618.74,0.0,46816.1,Direct Deposit,T0104
LEG6110190,00005782,05-01-2024,137.7,0.0,87701.59,Check Deposit,T0195
LEG4043281,ACC00005610,04-01-2024,0.0,16598.92,80894.41,Monthly Fee,T0142
LEG4222213,ACC 00004256,10/08/23,0.0,13.45,74758.17,Direct Deposit,
LEG7491730,ACC 00009767,20240223,0.0,2690.72,80269.01,Check Deposit,T0206
LEG9239045,ACC-0000-6382,20231226,5192.08,0.0,97912.43,Wire Transfer,T0241
LEG9432697,ACC00009443,04-04-2024,0.0,16782.81,13362.12,Monthly Fee,T0233
LEG2423834,00010059,02/26/24,6478.57,0.0,41425.09,Monthly Fee,T0127
LEG3845206,00007699,12-05-2023,8480.68,0.0,19806.71,Interest Payment,T0162
LEG2532100,00008704,20240322,0.0,2763.01,35995.26,Direct Deposit,T0190
LEG3377236,ACC-0000-3249,02-05-2024,153.31,0.0,9549.82,Transfer In,T0144
LEG5607322,ACC 00002018,10-06-2023,0.0,18763.2,36212.17,Direct Deposit,T0149
LEG5726609,ACC00001122,04-03-2024,18213.93,0.0,58234.33,Monthly Fee,T0153
LEG6204356,00009481,20240224,0.0,13575.41,34819.44,Bill Payment,T0222
LEG4719789,ACC-0000-5998,25-09-2023,0.0,8854.12,65970.75,Monthly Fee,T0192
LEG1652210,ACC 00005584,12-21-2023,21473.57,0.0,74721.36,ATM Withdrawal,T0180
LEG2046521,ACC00007356,20230926,0.0,2475.65,69977.1,Bill Payment,T0203
LEG5090998,ACC-0000-9558,20240130,10415.13,0.0,81737.54,Card Purchase,T0206
LEG1377960,00010020,20240124,0.0,7637.88,27391.49,Bill Payment,T0106
LEG4935971,00008952,03/10/24,10031.68,0.0,80450.22,Bill Payment,T0195
LEG4699182,ACC00009623,20240111,0.0,3197.4,77324.34,Interest Payment,T0115
LEG1750723,ACC 00006536,12-04-2023,0.0,21871.9,8594.27,Transfer In,T0211
LEG6314073,ACC00001647,02-20-2024,14535.32,0.0,46746.47,ATM Withdrawal,T0228
LEG5955651,ACC00006957,02-08-2024,0.0,5141.83,9195.06,Card Purchase,T0124
LEG1813191,ACC-0000-6387,01-07-2024,14704.88,0.0,50291.38,Transfer Out,T0115
LEG6904112,ACC 00003998,20240329,0.0,1457.34,84929.47,Online Purchase,T0147
LEG4790093,ACC 00002394,20-03-2024,0.0,18443.21,82517.99,Direct Deposit,T0240
LEG3648060,00005026,20240220,21855.57,0.0,64997.95,Monthly Fee,T0249
LEG1157014,ACC00007027,20240401,0.0,7793.85,17936.3,Interest Payment,T0188
LEG3368817,00006484,10/17/23,16949.7,0.0,89167.08,Online Purchase,T0232
LEG2382749,ACC 00006555,03-16-2024,22250.18,0.0,18121.44,Check Deposit,T0206
LEG3267059,ACC 00008643,10/01/23,0.0,14259.01,77491.64,Wire Transfer,T0214
LEG0034305,ACC00003296,20240118,0.0,466.25,50408.14,Direct Deposit,T0229
LEG1339986,ACC-0000-3423,01/05/24,0.0,10558.81,77897.24,ATM Withdrawal,T0166
LEG5963540,ACC00009733,20240123,13557.25,0.0,71656.73,Wire Transfer,T0208
LEG6166349,00001789,19-01-2024,11812.55,0.0,58768.26,Bill Payment,T0239
LEG2855519,ACC 00004139,20231109,14216.17,0.0,54133.54,Online Purchase,T0151
LEG2113222,ACC 00010931,20231127,8009.79,0.0,84042.03,Transfer Out,T0185
LEG7906877,ACC-0000-3716,20-02-2024,23721.46,0.0,656.19,Interest Payment,T0156
LEG6016959,00008303,02-16-2024,16820.17,0.0,39672.15,Check Deposit,T0247
LEG5557039,00004514,10-02-2024,0.0,24156.27,34740.07,Wire Transfer,T0127
LEG8314572,ACC 00001570,01/14/24,0.0,2208.35,97418.81,Transfer Out,T0102
LEG6528612,ACC-0000-5377,11/21/23,9823.17,0.0,71884.46,Direct Deposit,T0108
LEG5239006,ACC-0000-2599,20231218,14650.52,0.0,95341.9,Check Deposit,T0152
LEG1512426,ACC00007318,20240402,12693.5,0.0,99053.08,Direct Deposit,T0227
LEG6310024,00008631,20231201,18296.51,0.0,15713.75,Direct Deposit,T0155
LEG6961572,00005453,02-03-2024,0.0,1696.01,86528.16,Monthly Fee,
LEG1935501,ACC 00006334,12-13-2023,0.0,1841.71,79367.43,ATM Withdrawal,T0244
LEG7531231,ACC 00007170,10-20-2023,0.0,10279.76,24232.16,Card Purchase,T0114
LEG0180077,ACC 00001284,10-27-2023,0.0,19720.69,45148.92,ATM Withdrawal,T0134
LEG4591835,ACC-0000-4033,02-25-2024,0.0,11229.04,39780.01,ATM Withdrawal,T0170
LEG9172624,ACC-0000-1256,17-12-2023,0.0,19282.62,45615.36,Online Purchase,T0150
LEG4116958,ACC 00007031,03/17/24,13293.99,0.0,41724.33,Monthly Fee,T0152
LEG1004641,ACC00003942,29-03-2024,20341.94,0.0,29462.48,Monthly Fee,T0197
LEG4560694,ACC00006495,09-23-2023,22411.21,0.0,37896.19,Card Purchase,T0227
LEG1819167,ACC-0000-2475,02/24/24,8338.41,0.0,33641.99,Transfer Out,T0191
LEG9671060,00010107,01-18-2024,5862.59,0.0,46485.88,Monthly Fee,T0184
LEG4703015,00002466,20230923,0.0,18815.99,14253.72,Bill Payment,T0116
LEG1174514,00004176,05-02-2024,0.0,22376.52,75394.91,Transfer In,T0108
LEG7740511,00006775,25-11-2023,9732.76,0.0,44070.85,Interest Payment,T0176
LEG4399179,00002105,21-03-2024,1636.32,0.0,90652.67,Direct Deposit,T0118
LEG0498755,ACC00003986,03-31-2024,1048.19,0.0,58289.24,Card Purchase,T0116
LEG8315512,ACC 00009792,11-12-2023,0.0,18113.37,50714.54,Check Deposit,T0119
LEG8695567,ACC-0000-1601,12/12/23,0.0,6112.11,81801.23,Transfer In,T0221
LEG2933229,ACC00007263,12/10/23,0.0,17272.26,75039.4,Check Deposit,T0100
LEG3587428,ACC 00008856,20240225,4514.22,0.0,41480.92,Card Purchase,T0191
LEG4983594,00003492,12/17/23,-14245.61,0.0,83412.09,Direct Deposit,T0244
LEG7524065,ACC 00006088,01-01-2024,7005.83,0.0,24440.81,Refund,T0201
LEG7582280,ACC-0000-5713,03/22/24,19911.06,0.0,73603.57,Direct Deposit,T0112
LEG8587243,ACC-0001-0485,27-03-2024,0.0,3768.2,49370.93,Bill Payment,T0167
LEG8896259,ACC-0000-9119,03/28/24,18222.79,0.0,31317.36,Wire Transfer,T0184
LEG3200675,ACC00006830,03/02/24,0.0,12963.75,36374.59,Monthly Fee,T0115
LEG6417921,ACC00007610,04-12-2023,13457.19,0.0,41787.73,Refund,T0175
LEG5469114,ACC00004305,18-10-2023,14279.07,0.0,17065.2,Card Purchase,T0119
LEG5398836,ACC-0000-6213,20231122,0.0,2789.36,1523.69,Bill Payment,T0209
LEG5419708,00001379,20231018,22752.9,0.0,91596.46,Transfer In,T0244
LEG8076991,00002019,01-17-2024,2128.53,0.0,68819.68,Transfer Out,T0152
LEG4736226,ACC 00009448,05-02-2024,-0.0,14083.71,81113.97,Transfer Out,T0177
LEG2878877,ACC-0000-1116,20240129,16851.42,0.0,19994.19,Transfer Out,T0145
LEG2183837,ACC-0000-4624,20240115,0.0,14582.34,-29970.01,Wire Transfer,T0178
LEG3704512,00005216,17-03-2024,12160.24,0.0,89222.01,Bill Payment,T0124
LEG1272059,ACC 00005239,27-02-2024,0.0,993.77,25719.91,Online Purchase,T0208
LEG8490480,ACC-0000-6730,11/07/23,21128.37,0.0,76335.44,Wire Transfer,T0229
LEG2571854,ACC-0000-8757,09/30/23,1764.77,0.0,56055.01,Wire Transfer,T0212
LEG0987634,ACC 00007165,12/28/23,9907.55,0.0,47848.08,Monthly Fee,T0238
LEG2250496,00009219,11-01-2023,0.0,18141.81,40772.05,Monthly Fee,T0111
LEG3669479,ACC00001734,20240219,0.0,11322.68,94473.21,Refund,T0153
LEG6985123,00006366,02-03-2024,7381.46,0.0,15075.1,Wire Transfer,T0163
LEG2362428,ACC-0000-2337,02-25-2024,2355.61,0.0,40266.82,Card Purchase,T0245
LEG7168391,00007448,20240301,0.0,20042.54,66363.25,Transfer In,T0140
LEG6338830,ACC-0000-2515,10/31/23,2226.05,0.0,55515.83,Interest Payment,T0153
LEG0634486,ACC 00007966,20231225,0.0,2643.19,40.84,ATM Withdrawal,T0137
LEG1697626,ACC00005776,20231107,0.0,4251.45,92750.15,Bill Payment,T0157
LEG9533305,ACC 00006503,12-29-2023,6797.61,0.0,74621.65,Refund,T0162
LEG7101939,00001302,10-28-2023,7730.15,0.0,36446.5,Refund,T0213
LEG7239145,ACC 00009063,20240326,16100.42,0.0,191.22,Transfer In,T0118
LEG2677968,00008824,12/13/23,9714.66,0.0,6781.26,Online Purchase,T0122
LEG5878855,00001053,07-01-2024,0.0,7336.48,5930.29,Refund,T0103
LEG0804288,00005616,12-12-2023,6681.86,0.0,52336.27,Check Deposit,T0121
LEG4363929,ACC-0000-3348,20240123,0.0,13549.12,82894.47,Bill Payment,T0136
LEG3184585,ACC-0000-1745,20231110,0.0,3332.33,10998.64,ATM Withdrawal,T0116
LEG5689405,ACC00002583,02/08/24,0.0,12546.14,95788.5,Card Purchase,T0203
LEG7155700,ACC 00001785,31-01-2024,7534.99,0.0,73910.28,ATM Withdrawal,T0170
LEG6020236,00006824,03/19/24,7299.69,0.0,99996.73,ATM Withdrawal,T0150
LEG6314067,ACC00010867,14-11-2023,0.0,6928.46,26308.02,Transfer Out,T0189
LEG2527495,ACC-0000-6454,20240401,0.0,17040.42,47670.38,Transfer Out,T0122
LEG9812934,ACC-0000-4050,14-02-2024,0.0,6336.84,62540.6,Online Purchase,T0188
LEG1969920,ACC-0000-5504,09/28/23,20250.95,0.0,45629.22,Online Purchase,T0172
LEG7304647,00010856,22-09-2023,20018.69,0.0,80260.02,Check Deposit,T0153
LEG3374749,ACC00007877,10-11-2023,24802.89,-0.0,247.49,Refund,T0239
LEG2560500,ACC00002533,10/06/23,14668.84,0.0,34966.75,Online Purchase,T0151
LEG5451909,00007114,03-18-2024,0.0,23643.28,71270.93,Direct Deposit,T0116
LEG0134991,ACC 00007086,20231006,0.0,16277.73,18026.49,Monthly Fee,T0128
LEG1528537,ACC 00009983,28-11-2023,12008.21,0.0,61211.38,Refund,T0132
LEG0975571,ACC00006296,10-14-2023,16811.35,0.0,76440.12,Card Purchase,T0130
LEG5552254,ACC00010687,30-03-2024,0.0,18976.81,418.97,Bill Payment,T0160
LEG5880278,ACC-0000-6095,20231004,2700.5,0.0,91939.87,Direct Deposit,T0154
LEG1431152,00003150,20231120,0.0,22303.21,72996.2,Transfer Out,T0147
LEG1492838,ACC-0000-3415,03/12/24,10814.36,0.0,3687.04,Wire Transfer,T0216
LEG0718615,ACC-0000-7064,23-10-2023,0.0,10188.14,52944.33,Bill Payment,T0175
LEG3532690,ACC 00006200,20240211,13208.26,0.0,93782.79,Refund,T0245
LEG8966963,00009020,12/04/23,13415.57,0.0,53018.07,ATM Withdrawal,T0221
LEG5838330,ACC00002788,20240205,23533.92,0.0,5353.99,ATM Withdrawal,T0133
LEG4639522,ACC-0000-1228,02/08/24,0.0,23231.89,70988.35,Monthly Fee,T0131
LEG4255622,ACC-0000-3835,02-15-2024,9195.16,0.0,20534.83,Bill Payment,T0206
LEG5456913,00003377,03-11-2023,16748.16,0.0,20834.58,Refund,T0128
LEG8896619,ACC-0000-8773,03/23/24,14685.07,0.0,40232.21,Direct Deposit,T0162
LEG4590353,ACC 00001298,10-16-2023,0.0,7062.48,81867.09,Transfer Out,T0111
LEG6170775,ACC 00008730,02-27-2024,0.0,18783.0,42314.69,Card Purchase,T0157
LEG8176960,ACC00001628,01-01-2024,0.0,2151.54,57183.06,Interest Payment,T0132
LEG0985791,ACC-0000-2941,01-15-2024,0.0,13486.28,7265.49,Monthly Fee,T0116
LEG0417544,ACC00003072,03/05/24,0.0,12338.14,66082.61,Transfer In,T0188
LEG6681644,00002614,20-09-2023,15987.32,0.0,40175.06,Monthly Fee,T0146
LEG5133631,ACC00001900,20-12-2023,6738.02,0.0,48058.99,Card Purchase,T0230
LEG5365778,ACC00006084,02-17-2024,14101.32,0.0,65243.91,Online Purchase,T0121
LEG9616981,ACC-0001-0250,02-24-2024,10280.68,0.0,31339.28,Direct Deposit,T0140
LEG2662698,ACC-0000-6097,10-08-2023,0.0,6898.19,27956.3,Transfer Out,T0217
LEG4827005,00006219,20231030,18160.23,0.0,45253.48,ATM Withdrawal,T0237
LEG8580039,ACC-0000-9582,02/11/24,0.0,4172.17,76753.0,Wire Transfer,T0174
LEG0053464,00003456,03-21-2024,0.0,22523.02,32734.68,Check Deposit,T0179
LEG5985283,ACC 00005307,11-30-2023,0.0,-17108.91,95674.04,ATM Withdrawal,T0162
LEG8061817,ACC-0000-1904,05-03-2024,0.0,20842.39,96350.9,Refund,T0107
LEG7160830,ACC00005001,03/04/24,0.0,15040.81,29237.64,Online Purchase,T0144
LEG5057438,ACC-0000-7780,20240221,0.0,15229.43,69576.11,Card Purchase,T0117
LEG9956130,00007657,12/10/23,12009.8,0.0,-61951.65,Wire Transfer,T0197
LEG5908487,ACC 00009644,20231214,7631.99,0.0,85214.5,Bill Payment,T0133
LEG9021619,ACC 00005782,20231222,0.0,3631.81,39169.42,Direct Deposit,T0234
LEG8682592,ACC-0000-6634,09-24-2023,0.0,12702.05,63580.6,Wire Transfer,T0141
LEG1037051,ACC 00006114,12-18-2023,0.0,9053.91,99129.7,Transfer In,T0221
LEG2012768,ACC 00003021,03-08-2024,0.0,6259.05,12285.92,Interest Payment,T0236
LEG1430196,ACC00008534,11/09/23,0.0,11451.89,42509.94,Bill Payment,T0185
LEG7193579,ACC-0000-9390,20231125,0.0,19867.84,10455.18,Monthly Fee,T0107
LEG8545926,ACC 00008412,12-11-2023,6608.35,0.0,43463.52,Wire Transfer,T0213
LEG0464950,ACC00003192,20240405,-0.0,16618.84,78284.52,Refund,T0184
LEG4992060,ACC 00008140,20231012,0.0,1086.09,10998.6,Transfer Out,T0148
LEG1059328,ACC00004374,25-11-2023,0.0,3614.88,67994.37,Wire Transfer,T0206
LEG4141111,00003525,20231230,0.0,13749.82,56722.38,Check Deposit,T0241
LEG2459704,ACC-0000-1198,03-29-2024,0.0,4794.35,86695.97,Monthly Fee,T0137
LEG7665576,00009633,18-10-2023,20933.34,0.0,19729.73,Interest Payment,T0214
LEG5046983,ACC 00007983,09-25-2023,0.0,22703.75,71319.07,Refund,T0185
LEG7233533,ACC00004548,12-24-2023,0.0,13534.61,4260.85,ATM Withdrawal,T0231
LEG6469843,00003161,09/26/23,7341.98,0.0,79674.81,Bill Payment,T0202
LEG5276462,ACC00006675,20240127,24064.41,0.0,37505.7,Monthly Fee,T0150
LEG2414544,00009935,28-11-2023,9470.33,0.0,99416.97,Transfer In,T0149
LEG9603395,ACC00004589,24-01-2024,0.0,358.17,74964.88,Wire Transfer,T0190
LEG3620420,ACC-0000-6240,01/20/24,11561.99,0.0,9343.79,Transfer In,T0173
LEG8888161,ACC00005672,19-03-2024,8690.55,-0.0,72989.39,ATM Withdrawal,T0123
LEG5163401,00008064,12-30-2023,0.0,10576.73,59384.58,Card Purchase,T0228
LEG4360813,00002883,03-01-2024,0.0,19624.42,57172.46,Wire Transfer,T0128
LEG5753993,00007975,20231015,22827.14,0.0,79352.7,Check Deposit,T0226
LEG1022933,ACC-0000-4950,12-18-2023,0.0,10730.53,4822.07,Online Purchase,T0159
LEG5595791,ACC00001847,02-04-2024,0.0,17328.89,82446.54,ATM Withdrawal,T0143
LEG7967831,ACC-0000-2104,12-29-2023,0.0,24120.28,3729.04,Transfer In,T0236
LEG8169775,ACC-0000-2800,09-22-2023,21738.1,0.0,60335.94,Bill Payment,T0210
LEG3428764,00010016,12-29-2023,6229.46,0.0,94060.75,Online Purchase,T0210
LEG3175219,ACC 00008499,20240401,0.0,9671.63,97278.03,Card Purchase,T0215
LEG0943521,ACC00007930,20240223,0.0,19769.12,91478.06,Card Purchase,T0242
LEG0197395,ACC00008233,03-17-2024,0.0,14760.9,15749.94,Interest Payment,T0213
LEG9768969,ACC 00004577,20231211,11493.77,0.0,55220.1,Bill Payment,T0176
LEG8573053,00009320,18-03-2024,2011.99,0.0,94400.49,ATM Withdrawal,T0218
LEG6562211,00008985,20231022,11219.43,0.0,81914.08,Wire Transfer,T0155
LEG6817760,ACC00005427,03/24/24,0.0,9546.05,18864.52,Card Purchase,T0198
LEG3689572,00006021,20231218,24740.97,0.0,63968.22,Card Purchase,T0216
LEG3619001,ACC00002786,20240130,0.0,21831.77,85450.23,Wire Transfer,T0190
LEG2369953,ACC00002649,02-23-2024,7807.48,0.0,73739.37,Bill Payment,T0108
LEG8130297,00010726,04-12-2023,0.0,21338.55,85883.57,Direct Deposit,T0213
LEG0493891,ACC 00009710,10/04/23,14138.98,0.0,95645.68,Bill Payment,T0110
LEG9170375,ACC 00006901,20230920,8277.17,0.0,85206.14,Card Purchase,T0167
LEG2312374,ACC-0000-1199,02/12/24,0.0,3054.0,72335.09,Monthly Fee,T0229
LEG4661859,00010288,04-04-2024,22303.88,0.0,12391.11,Wire Transfer,T0113
LEG3684544,ACC-0000-8509,20230924,13911.78,0.0,17918.07,Direct Deposit,T0192
LEG3654035,00001834,01/13/24,23320.5,0.0,93114.68,Monthly Fee,T0107
LEG4550648,ACC 00006105,02/29/24,0.0,16053.7,39830.32,Monthly Fee,T0161
LEG9077728,00003373,08-11-2023,4274.05,0.0,74112.56,Card Purchase,T0216
LEG3720490,00010747,24-02-2024,0.0,23090.87,59506.51,Direct Deposit,T0232
LEG6596136,ACC-0000-8436,02-20-2024,0.0,18617.46,24460.56,Monthly Fee,T0152
LEG4454820,ACC 00009718,03/14/24,10721.6,0.0,58865.02,Card Purchase,T0182
LEG4249812,ACC-0000-3962,15-11-2023,24594.55,0.0,22433.08,Transfer In,T0217
LEG9066537,ACC-0001-0930,06-12-2023,11531.94,0.0,39748.35,Refund,T0175
LEG2767115,ACC 00008355,20240309,0.0,2065.41,85684.31,Online Purchase,T0244
LEG0922871,ACC 00004616,12/10/23,9272.0,0.0,57846.46,Wire Transfer,T0200
LEG2524343,ACC 00002246,03/23/24,0.0,2127.47,79997.41,ATM Withdrawal,T0240
LEG7780451,00004554,02-03-2024,8960.99,0.0,96846.32,Online Purchase,T0169
LEG4840860,ACC 00001911,01/27/24,0.0,14415.37,3650.08,Refund,T0108
LEG4755866,ACC 00007195,20240305,0.0,22056.23,22273.04,Bill Payment,T0157
LEG2130230,ACC-0000-9688,07-10-2023,0.0,3894.55,89017.46,Wire Transfer,T0119
LEG0459562,ACC-0000-2804,25-10-2023,268.92,0.0,55938.59,Wire Transfer,T0116
LEG3246839,00006720,28-03-2024,6148.52,0.0,71798.89,Refund,T0123
LEG7644873,ACC 00006915,12/03/23,20082.47,0.0,72170.23,Monthly Fee,
LEG7915584,00010143,12/25/23,0.0,5575.58,14726.23,Online Purchase,T0247
LEG5575209,ACC 00006223,31-03-2024,0.0,11027.01,48735.23,Direct Deposit,T0163
LEG5341076,ACC 00005715,20240217,0.0,15315.7,40345.7,Online Purchase,T0126
LEG0688776,00003591,12-02-2024,0.0,23168.44,28984.75,Interest Payment,T0226
LEG1274844,ACC-0000-5566,11/08/23,0.0,10595.81,35566.92,Online Purchase,T0220
LEG1840841,00002710,20230919,0.0,4035.87,64554.31,Check Deposit,T0187
LEG6256040,00008941,01-31-2024,0.0,16903.0,21626.95,Refund,T0232
LEG1696267,ACC 00009109,15-10-2023,0.0,19693.18,5980.65,Bill Payment,T0205
LEG1271672,ACC00010272,24-03-2024,0.0,22759.93,41966.43,Online Purchase,T0123
LEG0328100,ACC00007501,09-01-2024,0.0,78.8,50445.87,Transfer In,T0124
LEG2085121,ACC00010763,12/14/23,0.0,16837.73,83711.85,ATM Withdrawal,T0115
LEG0134016,ACC-0000-2021,27-03-2024,0.0,20600.09,69534.3,Transfer In,T0238
LEG3477677,ACC 00007003,02/03/24,14781.44,0.0,72583.78,Monthly Fee,T0218
LEG1517446,00004245,20231003,19904.8,0.0,16640.48,Check Deposit,T0223
LEG1797522,00006149,10/25/23,4696.68,0.0,42824.62,Check Deposit,T0103
LEG6104604,00009832,11/05/23,18129.91,0.0,90099.62,Transfer In,T0228
LEG1030217,ACC 00009135,20240319,23097.67,0.0,96161.54,Transfer In,T0189
LEG2705267,ACC00002067,14-10-2023,12558.62,0.0,6670.75,Wire Transfer,T0240
LEG8223309,ACC 00008925,01-31-2024,0.0,21455.38,3505.33,Card Purchase,T0184
LEG3868428,00006769,20240112,0.0,6836.6,73820.6,Transfer In,T0190
LEG5384053,ACC00010974,14-12-2023,0.0,23682.81,13284.57,Card Purchase,T0198
LEG0568965,ACC-0000-1497,18-11-2023,16866.83,0.0,88625.14,Wire Transfer,T0247
LEG3702874,ACC 00010479,11/24/23,0.0,7453.6,6939.37,Bill Payment,T0175
LEG6150503,ACC 00010545,12/18/23,0.0,9302.55,30655.01,Wire Transfer,T0212
LEG9718535,ACC 00002089,28-11-2023,0.0,14064.69,23370.83,Transfer In,T0120
LEG9867297,ACC-0000-2007,20240102,9663.83,0.0,4023.96,Online Purchase,
LEG2639129,ACC 00001144,03-17-2024,18557.1,0.0,52029.48,Check Deposit,T0130
LEG4736254,ACC-0000-6858,20240304,0.0,24666.11,45605.84,Transfer Out,T0153
LEG4667895,00001535,06-01-2024,18075.4,0.0,49119.0,Monthly Fee,T0105
LEG8050465,00007252,20231115,4168.98,0.0,4669.92,Wire Transfer,T0165
LEG0566067,00004936,20240204,0.0,5678.53,94686.07,Transfer In,T0150
LEG3898817,ACC00007172,06-12-2023,11828.4,0.0,10914.24,Direct Deposit,T0120
